Country,Code,Strategy,Item,Cost_Original,Currency,Conversion,Cost_USD,NAP_Language
Mongolia,Protecting Vulnerable Populations,"Take measures to prevent ASG miners, their families, vulnerable groups and target groups including children, women, and pregnant women from exposure to mercury and its compounds and increase of social and health insurance coverage of ASG miners",Develop a guideline and standard for diagnosis and treatment of chemical incidents and poisoning,100'000'000.00,MNT,2848.63,35149.90,EN
Mongolia,Protecting Vulnerable Populations,"Take measures to prevent ASG miners, their families, vulnerable groups and target groups including children, women, and pregnant women from exposure to mercury and its compounds and increase of social and health insurance coverage of ASG miners","Establish a system to ensure frequent check-up, preventive medical screening and health care service targeted at women miners, pregnant women miners, women of reproductive ages and children from miners' families",100'000'000.00,MNT,2848.63,35149.90,EN
Mongolia,Protecting Vulnerable Populations,"Take measures to prevent ASG miners, their families, vulnerable groups and target groups including children, women, and pregnant women from exposure to mercury and its compounds and increase of social and health insurance coverage of ASG miners","Improve technical capacities and antidote supply of aimag/soum health care organizations to be used in detection, diagnosis, responses to chemical incidents and poisoning, monitoring and treatment of mercury-related illnesses",250'000'000.00,MNT,2848.63,87874.75,EN
Mongolia,Protecting Vulnerable Populations,"Take measures to prevent ASG miners, their families, vulnerable groups and target groups including children, women, and pregnant women from exposure to mercury and its compounds and increase of social and health insurance coverage of ASG miners","Open and maintain a health records of every artisanal miner, create health registration and monitoring system to process and analyze the ASG miners' health data",40'000'000.00,MNT,2848.63,14059.96,EN
Mongolia,Protecting Vulnerable Populations,"Take measures to prevent ASG miners, their families, vulnerable groups and target groups including children, women, and pregnant women from exposure to mercury and its compounds and increase of social and health insurance coverage of ASG miners",Strengthen the system of providing regular check-up and preventive medical screening service to ASG miners to reduce occupational diseases and risks of mercury and toxic chemicals' poisoning and ensure follow up treatment and regular monitoring,150'000'000.00,MNT,2848.63,52724.85,EN
Mongolia,Protecting Vulnerable Populations,"Take measures to prevent ASG miners, their families, vulnerable groups and target groups including children, women, and pregnant women from exposure to mercury and its compounds and increase of social and health insurance coverage of ASG miners",Take measures to ensure full coverage of ASG miners in health and social insurances and enable target groups to fully access social protection and healthcare services,40'000'000.00,MNT,2848.63,14059.96,EN
Mongolia,Public Health,"Implement specific strategies and measures on protecting health of artisanal and small scale miners and their families, which are reflected in national policies, programmes and action plans on health",Conduct health assessment of ASG miners and their families and identify needs for health care service and treatment,150'000'000.00,MNT,2848.63,52724.85,EN
Mongolia,Public Health,"Implement specific strategies and measures on protecting health of artisanal and small scale miners and their families, which are reflected in national policies, programmes and action plans on health","Make assessment on progress of implementation of ASGM related objectives and actions reflected in National policy on health (Strategy 2.4.1.2), National programme environmental health 2016- 2020 (Strategy 3.6.3), and Implementation plan to reduce negative impacts of chemicals on human health 2018-2021, interventions measures for effective implementation. identify and take effective",60'000'000.00,MNT,2848.63,21089.94,EN
Mongolia,Public Health,"Implement specific strategies and measures on protecting health of artisanal and small scale miners and their families, which are reflected in national policies, programmes and action plans on health","Monitor and enforce implementation of the “Regulation on reporting registering and assessing poisoning from chemicals""",40'000'000.00,MNT,2848.63,14059.96,EN
Nigeria,Education and Awareness,Strategies for providing information to artisanal and small-scale miners and affected communities,"Collaboration and regular meetings with community leaders, village heads and religious leader to enable effective dissemination of relevant information to miners and the community at large",500'000.00,USD,1,500000.00,EN
Nigeria,Education and Awareness,Strategies for providing information to artisanal and small-scale miners and affected communities,"Develop an outreach plan specific for affected ASGM communities, implement and encourage ASGMs to form associations",134'989.20,USD,1,134989.20,EN
Nigeria,Education and Awareness,Strategies for providing information to artisanal and small-scale miners and affected communities,Development of a communication strategy/platform for information dissemination,800'009.08,USD,1,800009.08,EN
Nigeria,Education and Awareness,Strategies for providing information to artisanal and small-scale miners and affected communities,Development of multi-stakeholder financial strategies and innovative fund-raising for environmentally sound ASGM activities,100'000.00,USD,1,100000.00,EN
Nigeria,Education and Awareness,Strategies for providing information to artisanal and small-scale miners and affected communities,Identify the most appropriate means of communication specific to respective ASGM communities,134'989.20,USD,1,134989.20,EN
Nigeria,Education and Awareness,Strategies for providing information to artisanal and small-scale miners and affected communities,Incorporate the NAP into National development plan,100'000.00,USD,1,100000.00,EN
Nigeria,Formalization,"Establish an effective Legal, Policy and Institutional framework","Conduct a review and assessment of laws, regulations and policies governing the ASGM sector including but not limited to formalization, chemicals and waste management, trade regulations, licensing gold buying and royalties to determine gaps and overlaps and make recommendations",500'000.00,USD,1,500000.00,EN
